{@TESTJET_QUALITY|200923193103|CENTERICT01|10}
{@RUN 1|200923193104}
D: u1 P: B12 86.6 p 35.0 218.0
D: u1 P: H1 57.7 p 36.0 218.0
D: u1 P: N16 71.3 p 36.0 219.0
D: u1 P: P7 60.8 p 36.0 219.0
D: u1 P: T6 58.7 p 36.0 219.0
D: u1 P: H3 61.3 p 36.0 220.0
D: u1 P: P6 60.2 p 36.0 221.0
D: u1 P: A13 88.9 p 36.0 221.0
D: u1 P: A7 83.9 p 36.0 223.0
D: u1 P: E15 84.8 p 37.0 225.0
D: u1 P: A5 78.5 p 37.0 226.0
D: u1 P: T4 57.9 p 37.0 227.0
D: u1 P: C7 82.4 p 38.0 232.0
D: u1 P: B7 81.1 p 38.0 232.0
D: u1 P: C10 90.8 p 38.0 233.0
D: u1 P: T5 61.9 p 39.0 236.0
D: u1 P: R11 67.9 p 39.0 236.0
D: u1 P: R12 72.1 p 39.0 237.0
D: u1 P: B6 78.9 p 39.0 237.0
D: u1 P: B16 96.9 p 39.0 237.0
D: u1 P: L5 68.8 p 39.0 238.0
D: u1 P: P10 tied
D: u1 P: C6 83.7 p 39.0 240.0
D: u1 P: E1 67.4 p 40.0 241.0
D: u1 P: A12 93.5 p 40.0 243.0
D: u1 P: J1 63.5 p 40.0 245.0
D: u1 P: F2 66.2 p 40.0 246.0
D: u1 P: R14 74.9 p 41.0 247.0
D: u1 P: P5 63.4 p 41.0 248.0
D: u1 P: G1 74.0 p 41.0 252.0
D: u1 P: H2 72.5 p 41.0 253.0
D: u1 P: T9 68.8 p 43.0 263.0
D: u1 P: C5 85.8 p 43.0 264.0
D: u1 P: P13 82.7 p 43.0 264.0
D: u1 P: N14 92.6 p 43.0 265.0
D: u1 P: A9 97.7 p 44.0 267.0
D: u1 P: D14 104.2 p 44.0 268.0
D: u1 P: K3 71.1 p 44.0 269.0
D: u1 P: F1 81.5 p 44.0 270.0
