{@TESTJET_VAC_OFF|200923193041|CENTERICT01}
D: u1 P: L7 0.1 f 4.0 10.0
D: u1 P: G13 0.2 f 4.0 10.0
D: u1 P: J13 1.6 f 4.0 27.0
D: u1 P: K12 1.5 f 4.0 27.0
D: u1 P: L8 0.9 f 4.0 28.0
D: u1 P: M7 0.8 f 4.0 28.0
D: u1 P: M11 4.3 f 4.0 29.0
D: u1 P: L10 1.1 f 4.0 29.0
D: u1 P: N6 4.4 f 4.0 29.0
D: u1 P: H12 6.3 f 2.0 29.0
D: u1 P: F9 7.4 f 4.0 30.0
D: u1 P: D11 4.3 f 4.0 30.0
D: u1 P: N8 -0.5 f 4.0 30.0
D: u1 P: D8 -1.6 f 4.0 30.0
D: u1 P: K6 3.0 f 4.0 35.0
D: u1 P: F4 1.5 f 5.0 49.0
D: u1 P: E7 1.6 f 6.0 52.0
D: u1 P: J6 1.5 f 13.0 81.0
D: u1 P: H5 0.5 f 13.0 85.0
D: u1 P: M8 1.1 f 14.0 87.0
D: u1 P: L9 -0.2 f 14.0 88.0
D: u1 P: P16 -0.7 f 18.0 114.0
D: u1 P: P15 -0.9 f 19.0 115.0
D: u1 P: A14 1.6 f 20.0 123.0
D: u1 P: B13 -0.9 f 23.0 143.0
D: u1 P: D2 0.2 f 24.0 145.0
D: u1 P: K16 -1.5 f 24.0 151.0
D: u1 P: L12 -1.3 f 25.0 155.0
D: u1 P: H14 -3.1 f 27.0 168.0
D: u1 P: E11 1.3 f 28.0 171.0
D: u1 P: L16 -0.4 f 28.0 171.0
D: u1 P: T14 0.2 f 28.0 171.0
D: u1 P: G14 0.3 f 28.0 173.0
D: u1 P: K14 -0.7 f 28.0 173.0
D: u1 P: F14 2.6 f 29.0 175.0
D: u1 P: C16 2.1 f 29.0 176.0
D: u1 P: R16 0.3 f 29.0 177.0
D: u1 P: F15 -0.8 f 29.0 178.0
D: u1 P: E16 2.6 f 29.0 180.0
D: u1 P: K15 -0.8 f 29.0 181.0
D: u1 P: G16 -0.8 f 29.0 181.0
D: u1 P: L15 -1.1 f 29.0 182.0
D: u1 P: L14 0.5 f 30.0 184.0
D: u1 P: T11 0.2 f 30.0 186.0
D: u1 P: J16 -0.1 f 31.0 187.0
D: u1 P: M6 2.0 f 31.0 189.0
D: u1 P: M15 -0.7 f 31.0 190.0
D: u1 P: T10 -2.4 f 31.0 190.0
D: u1 P: M14 -1.6 f 31.0 191.0
D: u1 P: G15 -0.5 f 31.0 191.0
D: u1 P: A15 1.2 f 31.0 191.0
D: u1 P: A11 3.6 f 32.0 193.0
D: u1 P: P12 0.2 f 32.0 196.0
D: u1 P: A6 1.5 f 32.0 197.0
D: u1 P: R10 1.5 f 32.0 198.0
D: u1 P: R7 -0.9 f 33.0 200.0
D: u1 P: C11 2.8 f 33.0 202.0
D: u1 P: P11 0.0 f 33.0 202.0
D: u1 P: C1 -0.9 f 33.0 203.0
D: u1 P: A3 3.3 f 33.0 203.0
D: u1 P: D15 0.5 f 33.0 206.0
D: u1 P: R9 0.6 f 34.0 209.0
D: u1 P: B10 0.6 f 34.0 210.0
D: u1 P: B11 -0.5 f 34.0 210.0
D: u1 P: C9 -0.0 f 34.0 210.0
D: u1 P: T13 -0.8 f 35.0 211.0
D: u1 P: C12 0.3 f 34.0 212.0
D: u1 P: B8 1.5 f 35.0 212.0
